a0,r,rho,pressure_r,pressure_t,anisotropy
0.08,0.013691789938960303,0.0032004007735197825,-0.0010666114887974668,-0.0010665563113758589,5.5177421607894434e-08
0.08,0.01434176601217696,0.003200439727140107,-0.0010666061256971362,-0.0010665455852688945,6.054042824173156e-08
0.08,0.01512246277830263,0.0032004889026047106,-0.0010665993552558199,-0.0010665320445169492,6.731073887069478e-08
0.08,0.015945656921677508,0.003200543577351087,-0.0010665918276690789,-0.0010665169895050209,7.483816405798836e-08
0.08,0.0167026284730245,0.0032005964106758995,-0.0010665845535997587,-0.0010665024415387496,8.211206100911667e-08
0.08,0.01761183923713942,0.003200663107958444,-0.0010665753707349273,-0.0010664840760495017,9.129468542560734e-08
0.08,0.018447907724934823,0.003200727558855733,-0.001066566497139329,-0.0010664663291148114,1.0016802451753327e-07
0.08,0.019452123097742708,0.003200808922200167,-0.0010665552950214728,-0.0010664439252368717,1.1136978460106473e-07
0.08,0.020375553463178032,0.003200887545127514,-0.0010665444701860388,-0.001066422275947727,1.22194238311819e-07
0.08,0.021484700599117758,0.003200986799255321,-0.0010665308048126987,-0.0010663949457334694,1.3585907922926063e-07
0.08,0.022504621397779274,0.0032010827102719836,-0.0010665175996933752,-0.0010663685360628814,1.4906363049373844e-07
0.08,0.02372966475249667,0.003201203788848244,-0.0010665009294417802,-0.0010663351963520083,1.6573308977193418e-07
0.08,0.02485615839455051,0.0032013207890503512,-0.0010664848206646494,-0.001066302979643104,1.8184102154551393e-07
0.08,0.026209208113842888,0.0032014684904952545,-0.001066464484832842,-0.0010662623091585695,2.0217567427258283e-07
0.08,0.027453410533533774,0.0032016112165644903,-0.0010664448339593737,-0.0010662230086696393,2.2182528973445706e-07
0.08,0.02894784216799588,0.0032017913940860735,-0.0010664200265924064,-0.0010661733956903422,2.4663090206428553e-07
0.08,0.03032205290774071,0.003201965501899414,-0.0010663960548292358,-0.0010661254540360904,2.7060079314539937e-07
0.08,0.031972639636548415,0.00320218529525228,-0.0010663657927954828,-0.0010660649325797233,3.0086021575947107e-07
0.08,0.03349044343385915,0.0032023976838011672,-0.001066336550149021,-0.0010660064500727174,3.3010007630357267e-07
0.08,0.03531350210478777,0.0032026658019163696,-0.00106629963420503,-0.0010659326220704497,3.6701213458026523e-07
0.08,0.036989903183969206,0.0032029248863668786,-0.0010662639618622882,-0.0010658612815307713,4.026803315168581e-07
0.08,0.03900345561332188,0.003203251951994255,-0.0010662189291685315,-0.0010657712219256847,4.4770724284674303e-07
0.08,0.040855026009482376,0.0032035679966461016,-0.001066175413619105,-0.001065684196996287,4.912166228180238e-07
0.08,0.043078977136456705,0.0032039669665782523,-0.001066120479832916,-0.0010655743380288448,5.461418040712297e-07
0.08,0.045124020518087136,0.0032043524908225143,-0.0010660673969226167,-0.0010654681813890956,5.99215533521151e-07
0.08,0.047580355174722054,0.0032048391682206164,-0.0010660003855856226,-0.0010653341715201876,6.66214065434944e-07
0.08,0.049839087784307214,0.0032053094414416505,-0.0010659356322976722,-0.0010652046786063412,7.309536913309867e-07
0.08,0.05255208802617603,0.0032059031003671048,-0.0010658538887375623,-0.001065041210541329,8.12678196233322e-07
0.08,0.05541277095325444,0.003206563123163862,-0.0010657630060126604,-0.0010648594686464854,9.035373661750098e-07
0.08,0.058043323673594036,0.0032072008917924215,-0.0010656751863792307,-0.0010646838545108179,9.913318684128414e-07
0.08,0.06120292305965891,0.003208005981931006,-0.0010655643251433753,-0.0010644621670906813,1.1021580526939835e-06
0.08,0.0641083456360382,0.003208783919346406,-0.001065457201023988,-0.0010642479562488253,1.209244775162658e-06
0.08,0.06759809564850029,0.0032097659419747866,-0.0010653219712494632,-0.001063977548858561,1.3444223909021141e-06
0.08,0.07080710958768673,0.0032107148337658774,-0.0010651913010539266,-0.0010637162641158947,1.475036938031974e-06
0.08,0.07466150809250671,0.003211912643979889,-0.0010650263489364099,-0.0010633864374950236,1.639911441386234e-06
0.08,0.0782058360486575,0.003213070027135216,-0.001064866960046278,-0.0010630677425208998,1.7992175253781634e-06
0.08,0.08246298563842931,0.003214530998668326,-0.0010646657568480194,-0.0010626654516149845,2.0003052330348596e-06
0.08,0.08637766500686388,0.0032159426372472973,-0.0010644713417133022,-0.0010622767445605864,2.194597152715798e-06
0.08,0.0910796496633622,0.0032177245232204357,-0.0010642259265528338,-0.0010617860860869742,2.4398404658595822e-06
0.08,0.09540337894215335,0.003219446204152234,-0.001063988794355772,-0.001061312005031618,2.6767893241540653e-06
0.08,0.10059668005683922,0.003221619400905368,-0.0010636894610025589,-0.0010607135940231345,2.975866979424346e-06
0.08,0.10537220140017502,0.003223719118180264,-0.0010634002353156157,-0.0010601354154415057,3.2648198741100105e-06
0.08,0.11110815726522083,0.003226369417851722,-0.0010630351509524742,-0.0010594056271651029,3.629523787371334e-06
0.08,0.11638267901026247,0.0032289300273431595,-0.001062682401809379,-0.001058700534755556,3.981867053823177e-06
0.08,0.12271799232238927,0.003232161962254238,-0.0010622371432134179,-0.0010578105836077784,4.426559605639471e-06
0.08,0.12854365566650547,0.0032352844059520824,-0.0010618069396092571,-0.0010569507802603453,4.856159348911801e-06
0.08,0.13554095406055294,0.003239225308367737,-0.0010612639292034588,-0.00105586560158423,5.398327619228829e-06
0.08,0.14197534850226384,0.003243032526234086,-0.0010607392951789431,-0.001054817231907493,5.922063271450147e-06
0.08,0.14970380365563726,0.0032478374510518425,-0.0010600771158465285,-0.0010534941260600468,6.5829897864817105e-06
0.08,0.15681053629464786,0.00325247912130382,-0.0010594373699262599,-0.0010522159706526932,7.221399273566647e-06
0.08,0.1653465477227888,0.00325833680693115,-0.001058629933283121,-0.0010506029610064162,8.026972276704847e-06
0.08,0.17319587204692113,0.0032639950814692064,-0.0010578498870636376,-0.001049044856507651,8.805030555986528e-06
